SMILES,SELFIES,Molecular_Weight,LogP,Solubility
Cn1cc(C2=C(c3cn(CCCCC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][Branch2][C][=C][Branch2][Ring1][=Branch2][C][=C][N][Branch1][#Branch2][C][C][C][C][C][=Branch1][C][=N][N][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][=Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][S],439.5190000000001,3.806470000000002,105.9
CN(C)CCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][Branch1][C][C][C][C][C][N][C][=C][Branch2][Ring1][=C][C][=C][Branch1][P][C][=C][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][S][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#Branch2],426.52000000000015,3.651900000000002,59.27
Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][Ring1][C][=C][Branch2][Ring1][Ring2][C][=C][N][Branch1][Branch1][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=N][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Ring1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=N],398.4660000000001,3.0490000000000013,82.04999999999998
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring1][P][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][Ring1][C][C][C][Ring1][N][=C][Ring1][P][F][C][Ring2][Ring1][#Branch1],379.4070000000001,2.4336,74.57
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring2][Branch1][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][Ring1][=N][=C][Ring2][Ring1][C][F][C][Ring2][Ring1][Branch2],391.4180000000001,2.7486000000000015,74.57
Cn1cc(C2=C(c3cn(CCCN=C(N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][Branch2][C][=C][Branch2][Ring1][=Branch2][C][=C][N][Branch1][#Branch2][C][C][C][N][=C][Branch1][C][N][N][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][=Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][S],440.5070000000001,2.3636999999999997,120.42999999999998
CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](Cc3cn(-c4ccccc4)nn3)[C@H]2S1(=O)=O,[C][C][Branch1][C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Ring1][C][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=N][Ring1][O][C@H1][Ring1][P][S][Ring2][Ring1][Branch2][=Branch1][C][=O][=O],390.42100000000005,0.2544999999999993,122.46000000000001
CC1(C)[C@H](C(=O)O)N2C(=O)C(C/C=C/C#N)[C@@H]2S1(=O)=O,[C][C][Branch1][C][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][/C][=C][/C][#N][C@@H1][Ring1][#Branch2][S][Ring1][P][=Branch1][C][=O][=O],298.32000000000005,-0.09901999999999966,115.53999999999999
COC(=O)/C=C/CC1C(=O)N2[C@@H](C(=O)O)C(C)(C)S(=O)(=O)[C@@H]12,[C][O][C][=Branch1][C][=O][/C][=C][/C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C@@H1][Ring1][#C][Ring1][N],331.346,-0.4495999999999991,118.05000000000001
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC(F)(F)F)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring2][=Branch2][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][#Branch2][C][C][Branch1][C][F][Branch1][C][F][F][C][Ring1][#C][=C][Ring2][Ring1][Ring2][F][C][Ring2][Ring1][#Branch2],433.37700000000007,2.976000000000001,74.57
Cn1cc(C2=C(c3cn(CCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][C][C][=C][Branch2][Ring1][Ring1][C][=C][N][Branch1][Ring2][C][C][O][C][=C][C][=C][C][=C][Ring1][N][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][N],385.4230000000001,2.692500000000001,76.25999999999999
Cn1cc(C2=C(c3cn(CCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][Ring1][C][=C][Branch2][Ring1][Ring2][C][=C][N][Branch1][Branch1][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=N][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Ring1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=N],399.4500000000001,3.082600000000001,76.25999999999999
Cn1cc(C2=C(c3cn(CCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][Ring2][C][=C][Branch2][Ring1][Branch1][C][=C][N][Branch1][=Branch1][C][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Ring2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=C],413.47700000000015,3.4727000000000015,76.25999999999999
Cn1cc(C2=C(c3cn(CCCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][Branch1][C][=C][Branch2][Ring1][=Branch1][C][=C][N][Branch1][#Branch1][C][C][C][C][C][O][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#C],427.50400000000013,3.8628000000000027,76.25999999999999
CNCCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][C][C][N][C][=C][Branch2][Ring1][=C][C][=C][Branch1][P][C][=C][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][S][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#Branch2],412.49300000000017,3.309700000000001,68.06
COc1ccc(-c2c(-c3ccccn3)nc3n2CCC3)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][N][=C][N][Ring1][O][C][C][C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2],291.35400000000004,3.5669000000000013,39.940000000000005
CCc1cc2c(Sc3nnc(N)s3)ncnc2s1,[C][C][C][=C][C][=C][Branch1][N][S][C][=N][N][=C][Branch1][C][N][S][Ring1][=Branch1][N][=C][N][=C][Ring1][=N][S][Ring1][S],295.418,2.8386000000000005,77.58
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,[C][N][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][=C][Ring2][Ring1][=Branch1],334.35100000000006,0.7639000000000002,77.81
CCc1cc2c(O)ncnc2s1,[C][C][C][=C][C][=C][Branch1][C][O][N][=C][N][=C][Ring1][#Branch1][S][Ring1][#Branch2],180.23199999999997,1.9593,46.010000000000005
Cn1cc(C2=C(c3cn(CCCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][Branch1][C][=C][Branch2][Ring1][=Branch1][C][=C][N][Branch1][#Branch1][C][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#C],426.5200000000001,3.829200000000002,82.04999999999998
Cn1cc(C2=C(c3cn(CCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][Ring2][C][=C][Branch2][Ring1][Branch1][C][=C][N][Branch1][=Branch1][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Ring2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=C],412.4930000000001,3.4391000000000016,82.04999999999998
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,[O][=C][Branch1][C][O][C][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=C][Branch1][C][F][C][=C][Ring1][=N][C][Ring2][Ring1][Ring2][=O],331.34700000000004,1.5833,74.57
C1=C(c2ccccc2)CCNC1,[C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][C][Ring1][N],159.23199999999997,2.0633,12.03
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC4CC4)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring2][=Branch1][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][C][Ring1][=C][=C][Ring2][Ring1][Ring1][F][C][Ring2][Ring1][=Branch2],405.44500000000016,2.8237000000000014,74.57
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(NC)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring1][P][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][Ring1][N][C][C][Ring1][N][=C][Ring1][P][F][C][Ring2][Ring1][#Branch1],380.39500000000004,1.587,86.6
C[N+]1([O-])CC=C(c2ccccc2)CC1,[C][N+1][Branch1][C][O-1][C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N],189.25799999999998,2.418100000000001,23.06
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,[C][C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][C][=C][Ring1][=N][Ring2][Ring1][Branch1],319.336,1.2683,74.57000000000001
Cn1cc(C2=C(c3cn(CCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][=Branch2][C][=C][Branch2][Ring1][#Branch2][C][=C][N][Branch1][O][C][C][C][C][S][C][=Branch1][C][=N][N][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][#Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][P],471.5860000000002,4.107070000000002,105.9
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring2][Ring1][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][Ring2][C][C][F][C][Ring1][=N][=C][Ring2][Ring1][C][F][C][Ring2][Ring1][Branch2],397.3970000000001,2.3832000000000004,74.57
O=C(O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,[O][=C][Branch1][C][O][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][NH1][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2],385.379,4.232600000000002,97.33000000000001
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,[C][S+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring1][S][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][NH1][Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch2],377.444,4.6822000000000035,64.63
c1ccc(-c2nc3n(c2-c2ccc4c(c2)OCO4)CCC3)nc1,[C][=C][C][=C][Branch2][Ring1][#C][C][N][=C][N][Branch2][Ring1][Ring1][C][=Ring1][Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][C][C][Ring1][#C][N][=C][Ring2][Ring1][#Branch1],305.33700000000005,3.2870000000000017,49.17
Fc1ccc(-c2c(-c3ccccn3)nc3n2CCS3)cc1,[F][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][N][=C][N][Ring1][O][C][C][S][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2],297.358,3.856900000000002,30.71
Fc1ccc(-c2c(-c3ccccn3)nc3n2CCC3)cc1,[F][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][N][=C][N][Ring1][O][C][C][C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2],279.318,3.6974000000000027,30.71
Fc1ccc(-c2c(-c3ccncc3)nc3n2CCS3)cc1,[F][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][O][C][C][S][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2],297.358,3.856900000000002,30.71
Fc1ccc(-c2c(-c3cccnc3)nc3n2CCC3)cc1,[F][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][=C][N][Ring1][O][C][C][C][Ring1][Branch1][C][=C][Ring2][Ring1][Ring2],279.318,3.6974000000000027,30.71
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4nccs4)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring2][#Branch1][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][Branch2][C][=N][C][=C][S][Ring1][Branch1][C][Ring1][#C][=C][Ring2][Ring1][Ring2][F][C][Ring2][Ring1][#Branch2],434.4680000000001,2.859400000000001,87.46
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccccc4)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring2][Branch2][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][S][=C][Ring2][Ring1][Branch1][F][C][Ring2][Ring1][O],427.4510000000001,3.4029000000000016,74.57
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CCC4)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring2][=Branch1][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring2][C][Ring1][=C][=C][Ring2][Ring1][Ring1][F][C][Ring2][Ring1][=Branch2],405.44500000000016,3.138700000000002,74.57
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4(C)CC4)c3c2F)C1,[C][C][N][C][C][C][C][N][Branch2][Ring2][Branch2][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Branch1][=Branch2][C][Branch1][C][C][C][C][Ring1][Ring2][C][Ring1][=C][=C][Ring2][Ring1][Ring1][F][C][Ring2][Ring1][=Branch2],405.44500000000016,2.9227000000000016,74.57
Cn1cc(C2=C(c3cn(CCC/N=C(\N)N[N+](=O)[O-])c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][=C][C][=C][Branch2][Ring1][#C][C][=C][N][Branch1][#C][C][C][C][/N][=C][Branch1][C][\N][N][N+1][=Branch1][C][=O][O-1][C][=C][C][=C][C][=C][Ring2][Ring1][Ring1][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][=Branch2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring2][Ring1],485.5040000000002,2.1862999999999992,149.57999999999998
CCc1cc2c(Cl)ncnc2s1,[C][C][C][=C][C][=C][Branch1][C][Cl][N][=C][N][=C][Ring1][#Branch1][S][Ring1][#Branch2],198.67800000000003,2.9071000000000007,25.78
CCc1cc2c(Sc3nnc(C)s3)ncnc2s1,[C][C][C][=C][C][=C][Branch1][N][S][C][=N][N][=C][Branch1][C][C][S][Ring1][=Branch1][N][=C][N][=C][Ring1][=N][S][Ring1][S],294.43,3.564820000000001,51.56
CCc1cc2c(Nc3nnc(C)s3)ncnc2s1,[C][C][C][=C][C][=C][Branch1][N][N][C][=N][N][=C][Branch1][C][C][S][Ring1][=Branch1][N][=C][N][=C][Ring1][=N][S][Ring1][S],277.378,3.1572200000000015,63.59
Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1,[C][C][=C][C][=C][Branch2][Ring1][=Branch1][S][C][=C][N][=C][C][S][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][C][Ring1][N][=Ring1][Branch2][C][=C][Ring2][Ring1][Ring1],300.408,3.854820000000002,55.98
Cc1ccc(Sc2ccnc3sc(C(N)=O)cc23)cc1,[C][C][=C][C][=C][Branch2][Ring1][=Branch1][S][C][=C][C][=N][C][S][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][C][Ring1][N][=Ring1][Branch2][C][=C][Ring2][Ring1][Ring1],300.408,3.854820000000002,55.98
COc1ccc2sc(C(N)=O)c(OC(C)C)c2c1,[C][O][C][=C][C][=C][S][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Branch1][#Branch1][O][C][Branch1][C][C][C][C][Ring1][N][=C][Ring1][S],265.33399999999995,2.796000000000001,61.55
O=C(O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccccn3)[nH]2)cc1,[O][=C][Branch1][C][O][C][=C][C][=C][Branch2][Ring1][S][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][NH1][Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch2],359.36,4.643000000000003,78.87
N#Cc1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,[N][#C][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][NH1][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2],366.38,4.406080000000003,83.82
NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][NH1][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2],384.39500000000015,3.633300000000001,103.12
OCc1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,[O][C][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][NH1][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2],371.39600000000013,4.026700000000002,80.26000000000002
O=C(O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,[O][=C][Branch1][C][O][C][=C][C][=C][Branch2][Ring1][S][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][NH1][Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch2],359.36,4.643000000000003,78.87
Cn1cc(C2=C(c3cn(CCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][C][C][=C][Branch2][Ring1][Ring1][C][=C][N][Branch1][Ring2][C][C][N][C][=C][C][=C][C][=C][Ring1][N][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][N],384.4390000000001,2.658900000000001,82.04999999999998
Cn1cc(C2=C(c3cn(CCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][#Branch1][C][=C][Branch2][Ring1][Branch2][C][=C][N][Branch1][=Branch2][C][C][S][C][=Branch1][C][=N][N][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#C],443.53200000000015,3.3268700000000013,105.9
Cn1cc(C2=C(c3cn(CCCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,[C][N][C][=C][Branch2][Ring2][O][C][=C][Branch2][Ring1][N][C][=C][N][Branch1][N][C][C][C][C][C][S][C][=Branch1][C][=N][N][C][=C][C][=C][C][=C][Ring2][Ring1][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Branch2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring2][C],485.61300000000017,4.497170000000002,105.9
Cc1ccc(Sc2cncc3sc(CO)cc23)cc1,[C][C][=C][C][=C][Branch2][Ring1][Ring1][S][C][=C][N][=C][C][S][C][Branch1][Ring1][C][O][=C][C][Ring1][O][=Ring1][#Branch1][C][=C][Ring2][Ring1][C],287.409,4.2482200000000025,33.120000000000005
Cc1cc(C)cc(Sc2cncc3sc(C(N)=O)cc23)c1,[C][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring1][=Branch1][S][C][=C][N][=C][C][S][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][C][Ring1][N][=Ring1][Branch2][=C][Ring2][Ring1][Ring2],314.43500000000006,4.163240000000002,55.98
Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1C,[C][C][=C][C][=C][Branch2][Ring1][=Branch1][S][C][=C][N][=C][C][S][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][C][Ring1][N][=Ring1][Branch2][C][=C][Ring2][Ring1][Ring1][C],314.43500000000006,4.163240000000003,55.98
Cc1cccc(Sc2cncc3sc(C(N)=O)cc23)c1,[C][C][=C][C][=C][C][Branch2][Ring1][=Branch1][S][C][=C][N][=C][C][S][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][C][Ring1][N][=Ring1][Branch2][=C][Ring2][Ring1][Ring1],300.4080000000001,3.854820000000001,55.98
Cc1ccccc1Sc1cncc2sc(C(N)=O)cc12,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][N][=C][C][S][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][C][Ring1][N][=Ring1][Branch2],300.4080000000001,3.854820000000001,55.98
NC(=O)c1cc2c(Sc3ccccc3)cncc2s1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][Ring1][=N][S][Ring1][S],286.38100000000003,3.546400000000001,55.980000000000004
Cc1ccc(Sc2cncc3sc(/C=N/OCC(=O)O)cc23)cc1,[C][C][=C][C][=C][Branch2][Ring1][#Branch2][S][C][=C][N][=C][C][S][C][Branch1][#Branch2][/C][=N][/O][C][C][=Branch1][C][=O][O][=C][C][Ring1][S][=Ring1][N][C][=C][Ring2][Ring1][#Branch1],358.44400000000013,4.191020000000003,71.78
Cc1ccc(Sc2cncc3sc(/C=N/OCc4ccccc4)cc23)cc1,[C][C][=C][C][=C][Branch2][Ring1][=C][S][C][=C][N][=C][C][S][C][Branch1][=N][/C][=N][/O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][Ring2][Ring1][Ring1][=Ring1][#C][C][=C][Ring2][Ring1][#Branch2],390.53300000000013,6.306620000000005,34.480000000000004
Cc1ccc(Sc2cncc3sc(/C=N/Oc4ccccc4)cc23)cc1,[C][C][=C][C][=C][Branch2][Ring1][=N][S][C][=C][N][=C][C][S][C][Branch1][N][/C][=N][/O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][Ring2][Ring1][C][=Ring1][=C][C][=C][Ring2][Ring1][=Branch2],376.5060000000001,6.168820000000005,34.480000000000004
Cc1ccc(Sc2cncc3sc(/C=N/O)cc23)cc1,[C][C][=C][C][=C][Branch2][Ring1][Ring2][S][C][=C][N][=C][C][S][C][Branch1][Ring2][/C][=N][/O][=C][C][Ring1][N][=Ring1][Branch2][C][=C][Ring2][Ring1][Ring1],300.408,4.564020000000003,45.480000000000004
NC(=O)c1cc2c(Cl)cncc2s1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=N][C][=C][Ring1][#Branch1][S][Ring1][#Branch2],212.661,2.0485999999999995,55.980000000000004
C/C(=N\O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,[C][/C][=Branch1][Ring1][=N][\O][C][=C][C][=C][Branch1][=N][S][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=N][C][=C][Ring1][=C][S][Ring1][P],314.435,4.954120000000003,45.480000000000004
